Timestamp;CPU Usage (%);Mem Usage (MiB);Mem Usage (KiB);Virtual Mem (MiB);Virtual Mem (KiB);Threads;Page Faults
2024-01-16 00:58:12;0;27;27648;707;724740;9;4194304
2024-01-16 00:58:13;1.47059;57;58728;986;1009892;10;4194304
2024-01-16 00:58:14;1.9656;68;69660;1006;1030568;10;4194304
2024-01-16 00:58:15;0.4914;71;73620;1006;1030568;10;4194304
2024-01-16 00:58:16;0.480769;75;77580;1006;1030568;10;4194304
2024-01-16 00:58:17;0.968523;78;80748;1006;1030568;10;4194304
2024-01-16 00:58:18;0.985222;80;81924;1008;1033128;10;4194304
2024-01-16 00:58:19;0.485437;80;81924;1008;1033128;10;4194304
2024-01-16 00:58:20;0.47619;80;81924;1008;1033128;10;4194304
2024-01-16 00:58:21;0.487805;82;84564;1008;1033128;10;4194304
2024-01-16 00:58:22;0.47619;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:23;0.481928;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:24;0.726392;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:26;0.486618;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:27;0.485437;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:28;0.484262;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:29;0.488998;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:30;0.731707;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:31;0.485437;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:32;0.484262;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:33;0.485437;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:34;0.719424;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:35;0.722892;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:36;0.487805;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:37;0.717703;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:38;0.480769;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:39;0.488998;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:40;0.487805;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:41;0.735294;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:42;0.480769;83;85092;1008;1033128;10;4194304
2024-01-16 00:58:43;0.729927;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:44;0.973236;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:45;0.486618;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:46;0.487805;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:47;0.487805;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:48;0.731707;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:49;0.485437;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:50;0.479616;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:51;0.242718;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:52;0.722892;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:53;0.728155;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:54;0.484262;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:55;0.47619;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:57;0.240964;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:58;0.487805;83;85356;1008;1033128;10;4194304
2024-01-16 00:58:59;1.21359;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:00;0.488998;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:01;0.242131;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:02;0.717703;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:03;0.473934;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:04;0.726392;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:05;0.242718;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:06;0.487805;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:07;0.733496;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:08;0.731707;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:09;0.733496;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:10;0.487805;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:11;0.735294;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:12;0.483092;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:13;0.731707;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:14;0.966184;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:15;0.243309;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:16;0.488998;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:17;0.4914;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:18;0.968523;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:19;0.488998;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:20;0.737101;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:21;0.488998;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:22;0.493827;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:23;0.735294;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:24;0.486618;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:25;0.478469;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:26;0.473934;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:27;0.485437;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:28;0.726392;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:29;0.487805;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:31;0.488998;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:32;0.475059;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:33;0.729927;83;85356;1008;1033128;10;4194304
2024-01-16 00:59:34;0.722892;83;85356;1008;1033128;10;4194304
