Timestamp;CPU Usage (%);Mem Usage (MiB);Mem Usage (KiB);Virtual Mem (MiB);Virtual Mem (KiB);Threads;Page Faults
2024-01-16 01:02:28;0;27;27656;707;724740;9;4194304
2024-01-16 01:02:29;0.243902;36;37108;709;726056;10;4194304
2024-01-16 01:02:30;0;36;37108;709;726056;10;4194304
2024-01-16 01:02:31;0;36;37108;709;726056;10;4194304
2024-01-16 01:02:32;0;36;37108;709;726056;10;4194304
2024-01-16 01:02:33;0;36;37108;709;726056;10;4194304
2024-01-16 01:02:34;0.243309;36;37108;709;726056;10;4194304
2024-01-16 01:02:35;0;36;37108;709;726056;10;4194304
2024-01-16 01:02:36;0;36;37108;709;726056;10;4194304
2024-01-16 01:02:37;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:38;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:39;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:40;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:41;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:42;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:43;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:44;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:45;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:46;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:47;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:49;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:50;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:51;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:52;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:53;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:54;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:55;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:56;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:57;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:58;0;37;38572;709;726056;10;4194304
2024-01-16 01:02:59;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:00;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:01;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:02;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:03;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:04;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:05;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:06;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:07;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:08;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:09;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:10;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:11;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:12;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:13;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:14;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:15;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:16;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:17;0.244499;37;38572;709;726056;10;4194304
2024-01-16 01:03:18;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:20;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:21;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:22;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:23;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:24;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:25;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:26;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:27;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:28;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:29;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:30;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:31;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:32;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:33;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:34;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:35;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:36;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:37;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:38;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:39;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:40;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:41;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:42;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:43;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:44;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:45;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:46;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:47;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:48;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:49;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:50;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:51;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:52;0;37;38572;709;726056;10;4194304
2024-01-16 01:03:54;0;37;38572;709;726056;10;4194304
