Timestamp;CPU Usage (%);Mem Usage (MiB);Mem Usage (KiB);Virtual Mem (MiB);Virtual Mem (KiB);Threads;Page Faults
2024-01-18 02:49:51;0;16;16404;87;89220;1;4194304
2024-01-18 02:49:52;4.914;67;69624;3315;3395464;18;4194304
2024-01-18 02:49:53;0;67;69624;3315;3395464;18;4194304
2024-01-18 02:49:54;0;67;69624;3315;3395464;18;4194304
2024-01-18 02:49:55;0;67;69624;3315;3395464;18;4194304
2024-01-18 02:49:56;0.244499;67;69624;3315;3395464;18;4194304
2024-01-18 02:49:57;0;67;69624;3315;3395464;18;4194304
2024-01-18 02:49:58;0.243902;67;69624;3315;3395464;18;4194304
2024-01-18 02:49:59;0;68;69900;3315;3395464;18;4194304
2024-01-18 02:50:00;1.68675;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:01;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:02;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:03;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:04;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:05;0.242718;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:06;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:07;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:08;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:09;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:10;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:11;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:12;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:13;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:14;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:15;0.241546;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:16;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:17;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:18;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:20;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:21;0;58;59824;3307;3387016;18;4194304
2024-01-18 02:50:22;0;58;59824;3307;3387016;18;4194304
