Timestamp;CPU Usage (%);Mem Usage (MiB);Mem Usage (KiB);Virtual Mem (MiB);Virtual Mem (KiB);Threads;Page Faults
2024-01-16 02:20:40;0;7;7516;1990;2037820;2;4194304
2024-01-16 02:20:41;42.0147;138;141460;268269;274708244;25;1077936128
2024-01-16 02:20:42;23.9024;164;168432;268414;274856668;26;1077936128
2024-01-16 02:20:43;0.973236;164;168712;268414;274856664;26;1077936128
2024-01-16 02:20:44;0;164;168712;268414;274856664;26;1077936128
2024-01-16 02:20:45;0;164;168712;268414;274856664;26;1077936128
2024-01-16 02:20:46;0;164;168716;268414;274856648;25;1077936128
2024-01-16 02:20:47;0;164;168716;268414;274856648;25;1077936128
2024-01-16 02:20:48;0;164;168716;268414;274856648;25;1077936128
2024-01-16 02:20:49;0;164;168716;268414;274856648;25;1077936128
2024-01-16 02:20:50;0;164;168924;268414;274856664;26;1077936128
2024-01-16 02:20:51;0;164;168924;268414;274856664;26;1077936128
2024-01-16 02:20:52;0;164;168924;268414;274856664;26;1077936128
2024-01-16 02:20:53;0;164;168924;268414;274856664;26;1077936128
2024-01-16 02:20:54;0;164;168924;268414;274856648;25;1077936128
2024-01-16 02:20:55;0;164;168924;268414;274856664;26;1077936128
2024-01-16 02:20:56;0;164;168924;268414;274856664;26;1077936128
2024-01-16 02:20:57;0.245098;165;169224;268414;274856664;26;1077936128
2024-01-16 02:20:58;0;165;169224;268414;274856664;26;1077936128
2024-01-16 02:20:59;0;165;169224;268414;274856664;26;1077936128
2024-01-16 02:21:00;0;165;169356;268414;274856664;26;1077936128
2024-01-16 02:21:01;0;165;169408;268414;274856616;23;1077936128
2024-01-16 02:21:02;0;165;169368;268406;274848404;22;1077936128
2024-01-16 02:21:03;0;165;169368;268406;274848404;22;1077936128
2024-01-16 02:21:04;0;165;169368;268406;274848404;22;1077936128
2024-01-16 02:21:05;0;165;169368;268406;274848404;22;1077936128
2024-01-16 02:21:06;0.247525;165;169352;268398;274840192;21;1077936128
2024-01-16 02:21:08;0;165;169368;268398;274840212;22;1077936128
2024-01-16 02:21:09;0;165;169368;268398;274840212;22;1077936128
2024-01-16 02:21:10;0;165;169368;268398;274840212;22;1077936128
