Timestamp;CPU Usage (%);Mem Usage (MiB);Mem Usage (KiB);Virtual Mem (MiB);Virtual Mem (KiB);Threads;Page Faults
2024-01-16 02:18:35;0;7;7656;1990;2037820;2;4194304
2024-01-16 02:18:36;39.4089;137;140292;268197;274634436;24;1077936128
2024-01-16 02:18:37;32.8395;165;169948;268342;274782840;25;1077936128
2024-01-16 02:18:38;24.7549;174;178684;268342;274782968;25;1077936128
2024-01-16 02:18:39;5.81114;175;179900;268342;274782976;25;1077936128
2024-01-16 02:18:40;0;175;179900;268342;274782976;25;1077936128
2024-01-16 02:18:41;0;175;179900;268342;274782976;25;1077936128
2024-01-16 02:18:42;0;175;179900;268342;274782976;25;1077936128
2024-01-16 02:18:43;0;175;179900;268342;274782976;25;1077936128
2024-01-16 02:18:44;0;175;179900;268342;274782976;25;1077936128
2024-01-16 02:18:45;0.240385;175;179972;268342;274782972;25;1077936128
2024-01-16 02:18:46;0;175;179972;268342;274782972;25;1077936128
2024-01-16 02:18:47;0;175;179972;268342;274782972;25;1077936128
2024-01-16 02:18:48;0;175;179972;268342;274782972;25;1077936128
2024-01-16 02:18:49;0;175;179972;268342;274782972;25;1077936128
2024-01-16 02:18:50;0.238095;175;180016;268342;274782972;25;1077936128
2024-01-16 02:18:52;0;175;180016;268342;274782972;25;1077936128
2024-01-16 02:18:53;0;175;180016;268342;274782972;25;1077936128
2024-01-16 02:18:54;0;175;180016;268342;274782972;25;1077936128
2024-01-16 02:18:55;0;175;180016;268342;274782972;25;1077936128
2024-01-16 02:18:56;0.245098;175;180016;268342;274782972;25;1077936128
2024-01-16 02:18:57;0;175;180044;268342;274782940;23;1077936128
2024-01-16 02:18:58;0;175;180044;268342;274782940;23;1077936128
2024-01-16 02:18:59;0;175;180044;268342;274782940;23;1077936128
2024-01-16 02:19:00;0;175;180044;268342;274782940;23;1077936128
2024-01-16 02:19:01;0;175;180024;268342;274782924;22;1077936128
2024-01-16 02:19:02;0.240964;175;180016;268342;274782932;23;1077936128
2024-01-16 02:19:03;0;175;180016;268342;274782932;23;1077936128
2024-01-16 02:19:04;0;175;180016;268342;274782932;23;1077936128
2024-01-16 02:19:05;0;175;180032;268342;274782932;23;1077936128
2024-01-16 02:19:06;0;175;180032;268342;274782932;23;1077936128
2024-01-16 02:19:07;0.714286;175;180072;268342;274782940;23;1077936128
2024-01-16 02:19:08;0;175;180072;268342;274782940;23;1077936128
2024-01-16 02:19:09;0;175;180072;268342;274782940;23;1077936128
2024-01-16 02:19:10;0;175;180072;268342;274782940;23;1077936128
2024-01-16 02:19:11;0;175;180064;268342;274782924;22;1077936128
2024-01-16 02:19:12;0;175;180064;268342;274782924;22;1077936128
2024-01-16 02:19:14;0;175;180064;268342;274782924;22;1077936128
2024-01-16 02:19:15;0;175;180064;268342;274782924;22;1077936128
2024-01-16 02:19:16;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:17;0.239808;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:18;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:19;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:20;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:21;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:22;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:23;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:24;0;175;180064;268342;274782940;23;1077936128
2024-01-16 02:19:25;0;175;180052;268342;274782924;22;1077936128
2024-01-16 02:19:26;0;175;180052;268342;274782924;22;1077936128
2024-01-16 02:19:27;1.63551;176;180416;268342;274782916;22;1077936128
2024-01-16 02:19:28;0;176;180416;268342;274782916;22;1077936128
2024-01-16 02:19:29;0;176;180416;268342;274782916;22;1077936128
2024-01-16 02:19:30;0;176;180416;268342;274782916;22;1077936128
2024-01-16 02:19:31;0;176;180364;268334;274774704;21;1077936128
2024-01-16 02:19:32;0;176;180364;268334;274774704;21;1077936128
2024-01-16 02:19:34;0;176;180364;268334;274774704;21;1077936128
2024-01-16 02:19:35;0;176;180364;268334;274774704;21;1077936128
2024-01-16 02:19:36;0;176;180364;268334;274774720;22;1077936128
2024-01-16 02:19:37;0;176;180364;268334;274774720;22;1077936128
2024-01-16 02:19:38;0;176;180364;268334;274774720;22;1077936128
2024-01-16 02:19:39;0;176;180364;268334;274774720;22;1077936128
2024-01-16 02:19:40;0;176;180364;268334;274774720;22;1077936128
2024-01-16 02:19:41;0;176;180364;268334;274774704;21;1077936128
2024-01-16 02:19:42;0;176;180364;268334;274774724;22;1077936128
2024-01-16 02:19:43;0;176;180364;268334;274774724;22;1077936128
2024-01-16 02:19:44;0;176;180364;268334;274774724;22;1077936128
2024-01-16 02:19:45;0;176;180364;268334;274774724;22;1077936128
2024-01-16 02:19:46;0.236967;176;180364;268334;274774740;23;1077936128
2024-01-16 02:19:47;0;176;180364;268334;274774740;23;1077936128
2024-01-16 02:19:48;0;176;180364;268334;274774740;23;1077936128
2024-01-16 02:19:49;0;176;180376;268334;274774724;22;1077936128
2024-01-16 02:19:50;1.68269;176;180492;268334;274774756;24;1077936128
2024-01-16 02:19:51;0;176;180492;268334;274774756;24;1077936128
