Timestamp;CPU Usage (%);Mem Usage (MiB);Mem Usage (KiB);Virtual Mem (MiB);Virtual Mem (KiB);Threads;Page Faults
2024-01-14 21:23:59;14.2857;10;10420;18;18920;1;4194304
2024-01-14 21:24:00;24.6377;148;152304;160;163892;1;4194304
2024-01-14 21:24:01;22.9829;235;241536;247;252980;1;4194304
2024-01-14 21:24:02;24.9389;238;243820;249;255028;1;4194304
2024-01-14 21:24:03;25.1852;238;243940;249;255028;1;4194304
2024-01-14 21:24:04;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:24:05;24.8768;237;243176;249;255028;1;4194304
2024-01-14 21:24:06;25;238;244104;249;255028;1;4194304
2024-01-14 21:24:07;24.9383;238;243844;249;255028;1;4194304
2024-01-14 21:24:08;25.3071;238;243964;249;255028;1;4194304
2024-01-14 21:24:09;24.7549;238;243900;249;255028;1;4194304
2024-01-14 21:24:10;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:24:11;25.1852;238;244732;250;256052;1;4194304
2024-01-14 21:24:12;24.8768;237;243300;249;255028;1;4194304
2024-01-14 21:24:13;25.1232;237;243324;249;255028;1;4194304
2024-01-14 21:24:14;25;240;246288;252;258100;1;4194304
2024-01-14 21:24:15;24.9383;237;243152;248;254004;1;4194304
2024-01-14 21:24:16;24.8175;238;244500;250;256052;1;4194304
2024-01-14 21:24:17;25.1232;238;243976;249;255028;1;4194304
2024-01-14 21:24:18;25.2451;239;244996;250;256052;1;4194304
2024-01-14 21:24:19;24.8157;237;243152;248;254004;1;4194304
2024-01-14 21:24:20;25.0614;237;243152;248;254004;1;4194304
2024-01-14 21:24:21;25.1232;238;243940;249;255028;1;4194304
2024-01-14 21:24:22;24.8768;237;243508;249;255028;1;4194304
2024-01-14 21:24:23;25;237;243248;249;255028;1;4194304
2024-01-14 21:24:24;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:24:25;24.8768;237;243596;249;255028;1;4194304
2024-01-14 21:24:26;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:24:27;24.9389;237;243284;249;255028;1;4194304
2024-01-14 21:24:28;25.2475;239;245260;251;257076;1;4194304
2024-01-14 21:24:29;24.7549;238;244072;249;255028;1;4194304
2024-01-14 21:24:30;25;237;243568;249;255028;1;4194304
2024-01-14 21:24:31;25.1852;237;243152;248;254004;1;4194304
2024-01-14 21:24:32;24.8157;238;244188;250;256052;1;4194304
2024-01-14 21:24:33;25.1232;238;244092;249;255028;1;4194304
2024-01-14 21:24:34;25.0614;239;245524;250;256052;1;4194304
2024-01-14 21:24:35;24.8157;237;243152;248;254004;1;4194304
2024-01-14 21:24:36;25.1852;239;244996;250;256052;1;4194304
2024-01-14 21:24:37;24.9389;238;243928;249;255028;1;4194304
2024-01-14 21:24:38;24.8157;237;243152;249;255028;1;4194304
2024-01-14 21:24:39;25.0614;239;244896;250;256052;1;4194304
2024-01-14 21:24:40;25;237;243648;249;255028;1;4194304
2024-01-14 21:24:41;25.1232;240;245788;251;257076;1;4194304
2024-01-14 21:24:42;24.8768;238;243992;249;255028;1;4194304
2024-01-14 21:24:44;25.1232;239;244996;250;256052;1;4194304
2024-01-14 21:24:45;25.0614;238;244124;249;255028;1;4194304
2024-01-14 21:24:46;24.9383;238;244732;250;256052;1;4194304
2024-01-14 21:24:47;25.0614;237;243512;249;255028;1;4194304
2024-01-14 21:24:48;25;238;243836;249;255028;1;4194304
2024-01-14 21:24:49;24.9383;238;244280;250;256052;1;4194304
2024-01-14 21:24:50;25.3695;238;244124;249;255028;1;4194304
2024-01-14 21:24:51;24.8157;238;244124;249;255028;1;4194304
2024-01-14 21:24:52;25.0614;238;243780;249;255028;1;4194304
2024-01-14 21:24:53;25.1852;239;245524;251;257076;1;4194304
2024-01-14 21:24:54;24.6944;237;243348;249;255028;1;4194304
2024-01-14 21:24:55;25.1232;238;244056;249;255028;1;4194304
2024-01-14 21:24:56;25.1232;239;245276;251;257076;1;4194304
2024-01-14 21:24:57;24.8157;238;243920;249;255028;1;4194304
2024-01-14 21:24:58;25.1232;238;243920;249;255028;1;4194304
2024-01-14 21:24:59;25.0614;238;243812;249;255028;1;4194304
2024-01-14 21:25:00;24.8157;239;245260;251;257076;1;4194304
2024-01-14 21:25:01;25.0614;237;243152;248;254004;1;4194304
2024-01-14 21:25:02;25.1232;239;245260;251;257076;1;4194304
2024-01-14 21:25:03;25.0614;237;243152;248;254004;1;4194304
2024-01-14 21:25:04;24.8768;239;245260;251;257076;1;4194304
2024-01-14 21:25:05;25;238;244140;249;255028;1;4194304
2024-01-14 21:25:06;24.5192;238;243784;249;255028;1;4194304
2024-01-14 21:25:07;25.4902;241;246844;252;258100;1;4194304
2024-01-14 21:25:08;25.0614;237;243500;249;255028;1;4194304
2024-01-14 21:25:09;25.0614;239;244996;250;256052;1;4194304
2024-01-14 21:25:10;25.1852;238;243856;249;255028;1;4194304
2024-01-14 21:25:11;24.6341;239;245524;251;257076;1;4194304
2024-01-14 21:25:12;25.1852;238;244100;249;255028;1;4194304
2024-01-14 21:25:13;24.8768;238;244032;249;255028;1;4194304
2024-01-14 21:25:14;25.1834;239;244996;251;257076;1;4194304
2024-01-14 21:25:15;24.9383;237;243152;248;254004;1;4194304
2024-01-14 21:25:16;24.9383;239;245260;251;257076;1;4194304
2024-01-14 21:25:17;25.1834;238;244000;249;255028;1;4194304
2024-01-14 21:25:18;25.1232;238;244016;249;255028;1;4194304
2024-01-14 21:25:19;24.8157;238;243752;249;255028;1;4194304
2024-01-14 21:25:20;25;237;243152;248;254004;1;4194304
2024-01-14 21:25:21;25.1232;240;246500;252;258100;1;4194304
2024-01-14 21:25:22;25;237;243388;249;255028;1;4194304
2024-01-14 21:25:23;24.8768;239;245260;251;257076;1;4194304
2024-01-14 21:25:24;25.1852;238;243808;249;255028;1;4194304
2024-01-14 21:25:25;24.8768;240;245788;251;257076;1;4194304
2024-01-14 21:25:26;24.9389;238;243716;249;255028;1;4194304
2024-01-14 21:25:27;25.1852;237;243152;248;254004;1;4194304
2024-01-14 21:25:28;24.8768;238;244140;249;255028;1;4194304
2024-01-14 21:25:29;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:25:30;24.9389;238;243984;249;255028;1;4194304
2024-01-14 21:25:31;24.8768;238;244140;249;255028;1;4194304
2024-01-14 21:25:32;25.1852;239;245408;251;257076;1;4194304
2024-01-14 21:25:33;25;238;244488;250;256052;1;4194304
2024-01-14 21:25:34;25.2475;237;243152;248;254004;1;4194304
2024-01-14 21:25:35;25.1232;237;243264;249;255028;1;4194304
2024-01-14 21:25:36;24.8768;237;243152;248;254004;1;4194304
2024-01-14 21:25:37;24.9389;237;243572;249;255028;1;4194304
2024-01-14 21:25:38;24.8768;238;243932;249;255028;1;4194304
2024-01-14 21:25:40;25.1852;239;244996;250;256052;1;4194304
2024-01-14 21:25:41;24.6944;237;243688;249;255028;1;4194304
2024-01-14 21:25:42;25.3695;238;244176;249;255028;1;4194304
2024-01-14 21:25:43;25.0614;237;243328;249;255028;1;4194304
2024-01-14 21:25:44;24.8768;237;243152;248;254004;1;4194304
2024-01-14 21:25:45;24.8768;238;243784;249;255028;1;4194304
2024-01-14 21:25:46;25;237;243152;248;254004;1;4194304
2024-01-14 21:25:47;25.1852;239;245408;251;257076;1;4194304
2024-01-14 21:25:48;24.9383;239;244908;250;256052;1;4194304
2024-01-14 21:25:49;24.9389;239;245184;250;256052;1;4194304
2024-01-14 21:25:50;25.2475;237;243568;249;255028;1;4194304
2024-01-14 21:25:51;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:25:52;24.8157;238;244004;249;255028;1;4194304
2024-01-14 21:25:53;25.0614;237;243152;248;254004;1;4194304
2024-01-14 21:25:54;25.1232;237;243488;249;255028;1;4194304
2024-01-14 21:25:55;25.1232;238;244004;249;255028;1;4194304
2024-01-14 21:25:56;24.8768;238;244004;249;255028;1;4194304
2024-01-14 21:25:57;25.1852;237;243152;248;254004;1;4194304
2024-01-14 21:25:58;24.6944;239;245320;251;257076;1;4194304
2024-01-14 21:25:59;25.4321;238;244056;249;255028;1;4194304
2024-01-14 21:26:00;24.5098;238;244300;250;256052;1;4194304
2024-01-14 21:26:01;25.3071;238;244300;250;256052;1;4194304
2024-01-14 21:26:02;24.8768;239;244880;250;256052;1;4194304
2024-01-14 21:26:03;25.0614;238;243740;249;255028;1;4194304
2024-01-14 21:26:04;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:26:05;24.8157;239;245260;250;256052;1;4194304
2024-01-14 21:26:06;25.1852;238;244116;249;255028;1;4194304
2024-01-14 21:26:07;25.0614;239;245716;251;257076;1;4194304
2024-01-14 21:26:08;24.8768;237;243684;249;255028;1;4194304
2024-01-14 21:26:09;25.0614;239;245524;251;257076;1;4194304
2024-01-14 21:26:10;25.0614;238;244176;249;255028;1;4194304
2024-01-14 21:26:11;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:26:12;24.8157;238;243936;249;255028;1;4194304
2024-01-14 21:26:13;25.0608;237;243152;248;254004;1;4194304
2024-01-14 21:26:14;25;240;246580;252;258100;1;4194304
2024-01-14 21:26:15;24.9389;238;244152;249;255028;1;4194304
2024-01-14 21:26:16;25.2451;238;244732;250;256052;1;4194304
2024-01-14 21:26:17;25.1232;237;243152;248;254004;1;4194304
2024-01-14 21:26:18;24.9383;238;244732;250;256052;1;4194304
