Timestamp;CPU Usage (%);Mem Usage (MiB);Mem Usage (KiB);Virtual Mem (MiB);Virtual Mem (KiB);Threads;Page Faults
2024-01-18 02:10:31;0;10;10728;17;17848;1;4194304
2024-01-18 02:10:32;9.02439;46;47864;312;320272;5;1077936128
2024-01-18 02:10:33;13.0221;46;47864;312;320272;5;1077936128
2024-01-18 02:10:34;22.8155;46;47864;312;320272;5;1077936128
2024-01-18 02:10:35;28.9855;46;47864;312;320272;5;1077936128
2024-01-18 02:10:37;34.398;46;47864;312;320272;5;1077936128
2024-01-18 02:10:38;35.6818;46;47864;312;320272;5;1077936128
2024-01-18 02:10:39;37.6471;46;47864;312;320272;5;1077936128
2024-01-18 02:10:40;39.1101;46;47864;312;320272;5;1077936128
2024-01-18 02:10:41;38.785;46;47864;312;320272;5;1077936128
2024-01-18 02:10:42;38.6161;46;47864;312;320272;5;1077936128
2024-01-18 02:10:43;40.0932;46;47864;312;320272;5;1077936128
2024-01-18 02:10:44;39.1705;46;47864;312;320272;5;1077936128
2024-01-18 02:10:45;39.1304;46;47864;312;320272;5;1077936128
2024-01-18 02:10:46;37.1681;46;47864;312;320272;5;1077936128
2024-01-18 02:10:47;38.8889;46;47864;312;320272;5;1077936128
2024-01-18 02:10:48;38.8636;46;47864;312;320272;5;1077936128
2024-01-18 02:10:49;39.4737;46;47864;312;320272;5;1077936128
2024-01-18 02:10:50;35.9155;46;47864;312;320272;5;1077936128
2024-01-18 02:10:51;36.0092;46;47864;312;320272;5;1077936128
2024-01-18 02:10:52;38.0952;46;47864;312;320272;5;1077936128
2024-01-18 02:10:53;35.4402;46;47864;312;320272;5;1077936128
2024-01-18 02:10:54;38.6256;46;47864;312;320272;5;1077936128
2024-01-18 02:10:55;36.9412;46;47864;312;320272;5;1077936128
2024-01-18 02:10:56;38.6047;46;47864;312;320272;5;1077936128
2024-01-18 02:10:58;37.4134;46;47864;312;320272;5;1077936128
2024-01-18 02:10:59;35.0348;46;47864;312;320272;5;1077936128
2024-01-18 02:11:00;40.2353;46;47864;312;320272;5;1077936128
2024-01-18 02:11:01;38.3721;46;47864;312;320272;5;1077936128
2024-01-18 02:11:02;35.363;46;47864;312;320272;5;1077936128
2024-01-18 02:11:03;35.8491;46;47864;312;320272;5;1077936128
2024-01-18 02:11:04;37.8132;46;47864;312;320272;5;1077936128
2024-01-18 02:11:05;36.3636;46;47864;312;320272;5;1077936128
2024-01-18 02:11:06;37.8753;46;47864;312;320272;5;1077936128
2024-01-18 02:11:07;37.2146;46;47864;312;320272;5;1077936128
2024-01-18 02:11:08;36.8421;46;47864;312;320272;5;1077936128
2024-01-18 02:11:09;39.4299;46;47864;312;320272;5;1077936128
2024-01-18 02:11:10;34.8624;46;47864;312;320272;5;1077936128
2024-01-18 02:11:11;37.3522;46;47864;312;320272;5;1077936128
2024-01-18 02:11:12;37.9391;46;47864;312;320272;5;1077936128
2024-01-18 02:11:13;36.5909;46;47864;312;320272;5;1077936128
2024-01-18 02:11:14;36.5967;46;47864;312;320272;5;1077936128
2024-01-18 02:11:15;35.1111;46;47864;312;320272;5;1077936128
2024-01-18 02:11:16;36.0277;46;47864;312;320272;5;1077936128
2024-01-18 02:11:18;35.782;46;47864;312;320272;5;1077936128
2024-01-18 02:11:19;37.3576;46;47864;312;320272;5;1077936128
2024-01-18 02:11:20;36.0849;46;47864;312;320272;5;1077936128
2024-01-18 02:11:21;37.2998;46;47864;312;320272;5;1077936128
2024-01-18 02:11:22;37.4419;46;47864;312;320272;5;1077936128
2024-01-18 02:11:23;32.5527;46;47864;312;320272;5;1077936128
2024-01-18 02:11:24;37.2414;46;47864;312;320272;5;1077936128
2024-01-18 02:11:25;37.4713;46;47864;312;320272;5;1077936128
2024-01-18 02:11:26;39.5294;46;47864;312;320272;5;1077936128
2024-01-18 02:11:27;38.6728;46;47864;312;320272;5;1077936128
2024-01-18 02:11:28;37.3303;46;47864;312;320272;5;1077936128
2024-01-18 02:11:29;42.1429;46;47864;312;320272;5;1077936128
2024-01-18 02:11:30;38.3721;46;47864;312;320272;5;1077936128
2024-01-18 02:11:31;34.7032;46;47864;312;320272;5;1077936128
2024-01-18 02:11:32;38.5135;46;47864;312;320272;5;1077936128
2024-01-18 02:11:33;35.1163;46;47864;312;320272;5;1077936128
2024-01-18 02:11:34;38.9423;46;47864;312;320272;5;1077936128
2024-01-18 02:11:35;36.6359;46;47864;312;320272;5;1077936128
2024-01-18 02:11:36;38.5343;46;47864;312;320272;5;1077936128
2024-01-18 02:11:37;38.1062;46;47864;312;320272;5;1077936128
2024-01-18 02:11:38;37.7315;46;47864;312;320272;5;1077936128
